月均利润,本港,目标,去程物品,返程物品,平均往返时间,去程利润,返程利润,本港区域,本港文化,目标区域,目标文化
5053.636363636364,安汶,"哈瓦那,圣地亚哥,圣多明各",肉豆蔻,烟草,5.5,13095.0,14700.0,东南亚,东南亚,加勒比,加勒比
5050.0,塞瓦斯托波尔,"里斯本,塞维利亚,巴塞罗那",土耳其地毯,火器,2.0,4500.0,5600.0,欧洲东部,土耳其,欧洲西部,伊比利亚
5046.153846153846,阿卡普尔科,"里斯本,塞维利亚,巴塞罗那",白银,火器,3.25,1000.0,15400.0,北美西部,南美西岸,欧洲西部,伊比利亚
5045.8536585365855,纳塔尔,"利马,兰巴耶克,通贝斯",乌木,印加玫瑰,3.4166666666666665,5990.0,11250.0,印度洋,东非,南美洲,南美西岸
5045.714285714285,北大年,"开普敦,本格拉,塞拉利昂",锡矿石,钻石,3.5,500.0,17160.0,东南亚,东南亚,非洲西部,西非
5042.857142857143,通贝斯,马赛,印加玫瑰,天鹅绒,5.25,16875.0,9600.0,南美洲,南美西岸,欧洲东部,法国
5042.857142857143,热那亚,"利马,兰巴耶克,通贝斯",天鹅绒,印加玫瑰,5.25,9600.0,16875.0,欧洲东部,意大利,南美洲,南美西岸
5042.857142857143,利马,马赛,印加玫瑰,天鹅绒,5.25,16875.0,9600.0,南美洲,南美西岸,欧洲东部,法国
5042.857142857143,马赛,"利马,兰巴耶克,通贝斯",天鹅绒,印加玫瑰,5.25,9600.0,16875.0,欧洲东部,法国,南美洲,南美西岸
5042.857142857143,比萨,"利马,兰巴耶克,通贝斯",天鹅绒,印加玫瑰,5.25,9600.0,16875.0,欧洲东部,意大利,南美洲,南美西岸
5042.857142857143,兰巴耶克,马赛,印加玫瑰,天鹅绒,5.25,16875.0,9600.0,南美洲,南美西岸,欧洲东部,法国
5040.0,马斯喀特,"利马,兰巴耶克,通贝斯",藏红花,印加玫瑰,3.0833333333333335,4290.0,11250.0,印度洋,波斯,南美洲,南美西岸
5027.272727272727,科皮亚波,巨港,烟草,翡翠,5.5,11550.0,16100.0,南美洲,中南美,东南亚,东南亚
5027.272727272727,巨港,科皮亚波,翡翠,烟草,5.5,16100.0,11550.0,东南亚,东南亚,南美洲,中南美
5027.142857142857,贝宁,"马辰,帝利,安汶",象牙,肉豆蔻,3.5,4500.0,13095.0,非洲西部,西非,东南亚,东南亚
5025.0,锡拉库萨,"霍尔木兹,巴士拉",牛至,青金石,3.0,3150.0,11925.0,欧洲东部,意大利,印度洋,波斯
5025.0,巨港,"霍尔木兹,巴士拉",翡翠,青金石,2.0,2100.0,7950.0,东南亚,东南亚,印度洋,波斯
5025.0,西西里,"霍尔木兹,巴士拉",牛至,青金石,3.0,3150.0,11925.0,欧洲东部,意大利,印度洋,波斯
5025.0,卡利亚里,"霍尔木兹,巴士拉",牛至,青金石,3.0,3150.0,11925.0,欧洲东部,意大利,印度洋,波斯
5023.076923076923,圣胡安,贝鲁特,珍珠,大马士革刀,3.25,1325.0,15000.0,加勒比,加勒比,欧洲东部,土耳其
5018.461538461538,特鲁希略,"格罗宁根,阿姆斯特丹",香草,玻璃球,3.25,10535.0,5775.0,加勒比,加勒比,欧洲北部,荷兰
5016.0,长崎,阿姆斯特丹,漆器,蕾丝,6.666666666666667,25725.0,7715.0,东亚,日本,欧洲北部,荷兰
5016.0,阿姆斯特丹,"堺,长崎",蕾丝,漆器,6.666666666666667,7715.0,25725.0,欧洲北部,荷兰,东亚,日本
5016.0,堺,阿姆斯特丹,漆器,蕾丝,6.666666666666667,25725.0,7715.0,东亚,日本,欧洲北部,荷兰
5014.285714285715,贝宁,洛布里,象牙,红宝石,3.5,4500.0,13050.0,非洲西部,西非,东南亚,中南半岛
5000.0,拿骚,贝鲁特,玳瑁,大马士革刀,3.25,1250.0,15000.0,加勒比,加勒比,欧洲东部,土耳其
5000.0,安特卫普,马赛,珠宝首饰,天鹅绒,2.0,2000.0,8000.0,欧洲北部,荷兰,欧洲东部,法国
5000.0,威尼斯,安特卫普,天鹅绒,珠宝首饰,2.0,8000.0,2000.0,欧洲东部,意大利,欧洲北部,荷兰
5000.0,科皮亚波,汉堡,烟草,甲胄,5.25,15050.0,11200.0,南美洲,中南美,欧洲北部,德国
5000.0,马赛,安特卫普,天鹅绒,珠宝首饰,2.0,8000.0,2000.0,欧洲东部,法国,欧洲北部,荷兰
5000.0,比萨,安特卫普,天鹅绒,珠宝首饰,2.0,8000.0,2000.0,欧洲东部,意大利,欧洲北部,荷兰
5000.0,汉堡,科皮亚波,甲胄,烟草,5.25,11200.0,15050.0,欧洲北部,德国,南美洲,中南美
5000.0,热那亚,安特卫普,天鹅绒,珠宝首饰,2.0,8000.0,2000.0,欧洲东部,意大利,欧洲北部,荷兰
4999.047619047619,伊斯坦布尔,利马,火器,黄金,5.25,11620.0,14625.0,欧洲东部,土耳其,南美洲,南美西岸
4999.047619047619,利马,伊斯坦布尔,黄金,火器,5.25,14625.0,11620.0,南美洲,南美西岸,欧洲东部,土耳其
4990.476190476191,波尔多,科皮亚波,白兰地,烟草,5.25,7650.0,18550.0,欧洲西部,法国,南美洲,中南美
4990.476190476191,南特,科皮亚波,白兰地,烟草,5.25,7650.0,18550.0,欧洲西部,法国,南美洲,中南美
4990.243902439024,蒙巴萨,科皮亚波,咖啡,烟草,3.4166666666666665,5500.0,11550.0,印度洋,东非,南美洲,中南美
4990.0,法马古斯塔,"吉达,马萨瓦",贝紫,咖啡,3.0,6720.0,8250.0,欧洲东部,巴尔干,印度洋,阿拉伯
4987.5,阿姆斯特丹,"里斯本,塞维利亚,巴塞罗那",金酒,火器,2.0,1575.0,8400.0,欧洲北部,荷兰,欧洲西部,伊比利亚
4987.5,格罗宁根,"里斯本,塞维利亚,巴塞罗那",金酒,火器,2.0,1575.0,8400.0,欧洲北部,荷兰,欧洲西部,伊比利亚
4984.615384615385,卡宴,马赛,可可,天鹅绒,3.25,6600.0,9600.0,加勒比,加勒比,欧洲东部,法国
4984.615384615385,加拉卡斯,马赛,可可,天鹅绒,3.25,6600.0,9600.0,加勒比,加勒比,欧洲东部,法国
4984.615384615385,波多贝罗,马赛,可可,天鹅绒,3.25,6600.0,9600.0,加勒比,加勒比,欧洲东部,法国
4983.333333333333,格罗宁根,"霍尔木兹,巴士拉",玻璃球,青金石,3.0,3025.0,11925.0,欧洲北部,荷兰,印度洋,波斯
4982.5,勃固,"亚丁,吉达,索科特拉",翡翠,乳香,2.0,5250.0,4715.0,东南亚,中南半岛,印度洋,阿拉伯
4980.0,罗安达,"利马,兰巴耶克,通贝斯",乌木,印加玫瑰,3.25,4935.0,11250.0,非洲西部,西非,南美洲,南美西岸
4980.0,奥斯陆,马赛,阿夸维特酒,天鹅绒,2.0,1960.0,8000.0,欧洲北部,北欧,欧洲东部,法国
4980.0,卑尔根,马赛,阿夸维特酒,天鹅绒,2.0,1960.0,8000.0,欧洲北部,北欧,欧洲东部,法国
4950.0,雅法,"锡兰,卡利卡特",玛瑙,红宝石,5.0,825.0,23925.0,欧洲东部,土耳其,印度洋,印度
4950.0,的黎波里,"锡兰,卡利卡特",玛瑙,红宝石,5.0,825.0,23925.0,欧洲东部,北非,印度洋,印度
4946.666666666667,马拉开波,"亚丁,吉达,索科特拉",黄金,乳香,3.0,10125.0,4715.0,加勒比,加勒比,印度洋,阿拉伯
4946.666666666667,韦拉克鲁斯,"亚丁,吉达,索科特拉",黄金,乳香,3.0,10125.0,4715.0,加勒比,加勒比,印度洋,阿拉伯
4946.666666666667,牙买加,"亚丁,吉达,索科特拉",黄金,乳香,3.0,10125.0,4715.0,加勒比,加勒比,印度洋,阿拉伯
4927.5,格罗宁根,锡拉库萨,金酒,大理石像,2.0,1575.0,8280.0,欧洲北部,荷兰,欧洲东部,意大利
4927.5,阿姆斯特丹,锡拉库萨,金酒,大理石像,2.0,1575.0,8280.0,欧洲北部,荷兰,欧洲东部,意大利
4923.809523809524,波多贝罗,杭州,可可,青花瓷,5.25,6600.0,19250.0,加勒比,加勒比,东亚,大明
4923.809523809524,加拉卡斯,杭州,可可,青花瓷,5.25,6600.0,19250.0,加勒比,加勒比,东亚,大明
4923.809523809524,卡宴,杭州,可可,青花瓷,5.25,6600.0,19250.0,加勒比,加勒比,东亚,大明
4915.0,第乌,汉堡,印度印花布,甲胄,5.0,10175.0,14400.0,印度洋,印度,欧洲北部,德国
4915.0,马苏利帕特南,汉堡,印度印花布,甲胄,5.0,10175.0,14400.0,印度洋,印度,欧洲北部,德国
4915.0,加尔各答,汉堡,印度印花布,甲胄,5.0,10175.0,14400.0,印度洋,印度,欧洲北部,德国
4906.363636363636,瓦尔帕莱索,洛布里,玛卡,红宝石,5.5,3060.0,23925.0,南美洲,中南美,东南亚,中南半岛
4902.631578947368,的黎波里,"哈瓦那,圣地亚哥,圣多明各",玛瑙,烟草,3.1666666666666665,825.0,14700.0,欧洲东部,北非,加勒比,加勒比
4902.439024390244,蒙巴萨,"利马,兰巴耶克,通贝斯",咖啡,印加玫瑰,3.4166666666666665,5500.0,11250.0,印度洋,东非,南美洲,南美西岸
4900.0,南特,汉堡,白兰地,甲胄,2.0,3400.0,6400.0,欧洲西部,法国,欧洲北部,德国
4900.0,波尔多,汉堡,白兰地,甲胄,2.0,3400.0,6400.0,欧洲西部,法国,欧洲北部,德国
4890.7692307692305,危地马拉,"堺,长崎,江户",龙舌兰酒,日本刀,3.25,1320.0,14575.0,南美洲,南美西岸,东亚,日本
4890.7692307692305,巴拿马,"堺,长崎,江户",龙舌兰酒,日本刀,3.25,1320.0,14575.0,南美洲,南美西岸,东亚,日本
4887.5,马萨瓦,洛布里,咖啡,红宝石,2.0,3250.0,6525.0,印度洋,阿拉伯,东南亚,中南半岛
4887.5,锡兰,"吉达,马萨瓦",红宝石,咖啡,2.0,6525.0,3250.0,印度洋,印度,印度洋,阿拉伯
4887.5,卡利卡特,"吉达,马萨瓦",红宝石,咖啡,2.0,6525.0,3250.0,印度洋,印度,印度洋,阿拉伯
4885.0,安汶,那霸,肉豆蔻,珊瑚,2.0,8870.0,900.0,东南亚,东南亚,东亚,东亚
4885.0,帝利,那霸,肉豆蔻,珊瑚,2.0,8870.0,900.0,东南亚,东南亚,东亚,东亚
4885.0,马辰,那霸,肉豆蔻,珊瑚,2.0,8870.0,900.0,东南亚,东南亚,东亚,东亚
4880.952380952381,兰巴耶克,"爱丁堡,都柏林,伦敦",印加玫瑰,英格兰花呢,5.25,20625.0,5000.0,南美洲,南美西岸,欧洲北部,不列颠
4880.952380952381,都柏林,"利马,兰巴耶克,通贝斯",英格兰花呢,印加玫瑰,5.25,5000.0,20625.0,欧洲北部,不列颠,南美洲,南美西岸
4880.952380952381,伦敦,"利马,兰巴耶克,通贝斯",英格兰花呢,印加玫瑰,5.25,5000.0,20625.0,欧洲北部,不列颠,南美洲,南美西岸
4880.952380952381,利马,"爱丁堡,都柏林,伦敦",印加玫瑰,英格兰花呢,5.25,20625.0,5000.0,南美洲,南美西岸,欧洲北部,不列颠
4880.952380952381,爱丁堡,"利马,兰巴耶克,通贝斯",英格兰花呢,印加玫瑰,5.25,5000.0,20625.0,欧洲北部,不列颠,南美洲,南美西岸
4880.952380952381,通贝斯,"爱丁堡,都柏林,伦敦",印加玫瑰,英格兰花呢,5.25,20625.0,5000.0,南美洲,南美西岸,欧洲北部,不列颠
4880.0,波尔图,马赛,蓝花瓷片,天鹅绒,2.0,3360.0,6400.0,欧洲西部,伊比利亚,欧洲东部,法国
4880.0,波尔图,"威尼斯,比萨,热那亚",蓝花瓷片,天鹅绒,2.0,3360.0,6400.0,欧洲西部,伊比利亚,欧洲东部,意大利
4868.571428571428,卑尔根,亚历山大,橡木,胡椒,2.9166666666666665,1000.0,13200.0,欧洲北部,北欧,欧洲东部,北非
4851.0,法马古斯塔,"釜山,汉阳",贝紫,白瓷,6.666666666666667,3520.0,28820.0,欧洲东部,巴尔干,东亚,朝鲜
4850.0,安平,"堺,长崎,江户",龙涎香,日本刀,2.0,1750.0,7950.0,东亚,大明,东亚,日本
4850.0,浦项,杭州,人参,青花瓷,2.0,2700.0,7000.0,东亚,朝鲜,东亚,大明
4850.0,杭州,"浦项,汉阳",青花瓷,人参,2.0,7000.0,2700.0,东亚,大明,东亚,朝鲜
4850.0,汉阳,杭州,人参,青花瓷,2.0,2700.0,7000.0,东亚,朝鲜,东亚,大明
4843.90243902439,特尔纳特,汉堡,丁香,甲胄,6.833333333333333,15500.0,17600.0,东南亚,东南亚,欧洲北部,德国
4843.90243902439,泗水,汉堡,丁香,甲胄,6.833333333333333,15500.0,17600.0,东南亚,东南亚,欧洲北部,德国
4843.90243902439,文莱,汉堡,丁香,甲胄,6.833333333333333,15500.0,17600.0,东南亚,东南亚,欧洲北部,德国
4837.5,伊斯坦布尔,"雅典,萨洛尼卡,克里特",蓝眼睛,古代美术品,2.0,3975.0,5700.0,欧洲东部,土耳其,欧洲东部,巴尔干
4831.578947368422,班加西,科皮亚波,陶器,烟草,3.1666666666666665,3750.0,11550.0,欧洲东部,北非,南美洲,中南美
4826.25,江户,马赛,日本刀,天鹅绒,6.666666666666667,14575.0,17600.0,东亚,日本,欧洲东部,法国
4824.324324324324,苏伊士,"堺,长崎",绿松石,漆器,3.0833333333333335,1400.0,13475.0,印度洋,阿拉伯,东亚,日本
4824.0,法马古斯塔,"斯德哥尔摩,但泽,维斯比",贝紫,琥珀,2.9166666666666665,6720.0,7350.0,欧洲东部,巴尔干,欧洲北部,北欧
4822.727272727273,波多贝罗,洛布里,可可,红宝石,5.5,2600.0,23925.0,加勒比,加勒比,东南亚,中南半岛
4822.727272727273,卡宴,洛布里,可可,红宝石,5.5,2600.0,23925.0,加勒比,加勒比,东南亚,中南半岛
4822.727272727273,加拉卡斯,洛布里,可可,红宝石,5.5,2600.0,23925.0,加勒比,加勒比,东南亚,中南半岛
4822.5,佛得角,塔马塔夫,玛瑙,蓝宝石,2.0,825.0,8820.0,非洲西部,西非,印度洋,东非
4815.238095238095,瓦伦西亚,"堺,长崎",迷迭香,漆器,5.25,5680.0,19600.0,欧洲西部,伊比利亚,东亚,日本
4812.5,蒙巴萨,"霍尔木兹,巴士拉",咖啡,青金石,2.0,3000.0,6625.0,印度洋,东非,印度洋,波斯
4808.823529411765,澳门,"爱丁堡,都柏林,伦敦",茶叶,英格兰花呢,5.666666666666667,23250.0,4000.0,东亚,大明,欧洲北部,不列颠
4808.823529411765,海州,"爱丁堡,都柏林,伦敦",茶叶,英格兰花呢,5.666666666666667,23250.0,4000.0,东亚,大明,欧洲北部,不列颠
4808.307692307692,塞瓦斯托波尔,"马辰,帝利,安汶",土耳其地毯,肉豆蔻,5.416666666666667,4500.0,21545.0,欧洲东部,土耳其,东南亚,东南亚
4808.307692307692,贝鲁特,"马辰,帝利,安汶",土耳其地毯,肉豆蔻,5.416666666666667,4500.0,21545.0,欧洲东部,土耳其,东南亚,东南亚
4802.857142857143,罗安达,洛布里,乌木,红宝石,3.5,3760.0,13050.0,非洲西部,西非,东南亚,中南半岛
4800.0,卡萨布兰卡,"爱丁堡,都柏林,伦敦",阿甘油,英格兰花呢,2.0,6600.0,3000.0,欧洲西部,北非,欧洲北部,不列颠
4800.0,拉古萨,"爱丁堡,都柏林,伦敦",玻璃工艺品,英格兰花呢,2.0,5600.0,4000.0,欧洲东部,意大利,欧洲北部,不列颠
4800.0,安特卫普,贝鲁特,珠宝首饰,大马士革刀,2.9166666666666665,2000.0,12000.0,欧洲北部,荷兰,欧洲东部,土耳其
4800.0,马萨瓦,科皮亚波,咖啡,烟草,3.0833333333333335,3250.0,11550.0,印度洋,阿拉伯,南美洲,中南美
4800.0,那不勒斯,"爱丁堡,都柏林,伦敦",玻璃工艺品,英格兰花呢,2.0,5600.0,4000.0,欧洲东部,意大利,欧洲北部,不列颠
4800.0,克里特,安特卫普,古代美术品,珠宝首饰,2.0,7600.0,2000.0,欧洲东部,巴尔干,欧洲北部,荷兰
4792.307692307692,阿卡普尔科,"堺,长崎,江户",白银,日本刀,3.25,1000.0,14575.0,北美西部,南美西岸,东亚,日本
4791.428571428572,锡拉库萨,"利马,兰巴耶克,通贝斯",大理石像,印加玫瑰,5.25,8280.0,16875.0,欧洲东部,意大利,南美洲,南美西岸
4791.176470588235,海州,"雅典,萨洛尼卡,克里特",茶叶,古代美术品,5.666666666666667,15750.0,11400.0,东亚,大明,欧洲东部,巴尔干
4787.5,亚齐,"霍尔木兹,巴士拉",姜黄,青金石,2.0,1625.0,7950.0,东南亚,东南亚,印度洋,波斯
4786.363636363636,大开曼,洛布里,剑麻,红宝石,5.5,2400.0,23925.0,加勒比,加勒比,东南亚,中南半岛
4786.363636363636,威廉斯塔德,洛布里,剑麻,红宝石,5.5,2400.0,23925.0,加勒比,加勒比,东南亚,中南半岛
4785.714285714285,海州,"利马,兰巴耶克,通贝斯",茶叶,印加玫瑰,5.25,8250.0,16875.0,东亚,大明,南美洲,南美西岸
4782.857142857143,里加,亚历山大,皮草,胡椒,2.9166666666666665,750.0,13200.0,欧洲北部,北欧,欧洲东部,北非
4782.857142857143,瓦尔帕莱索,"斯德哥尔摩,但泽,维斯比",玛卡,琥珀,5.25,3060.0,22050.0,南美洲,中南美,欧洲北部,北欧
4780.0,特鲁希略,"爱丁堡,都柏林,伦敦",香草,英格兰花呢,3.25,10535.0,5000.0,加勒比,加勒比,欧洲北部,不列颠
4776.923076923077,佛得角,"哈瓦那,圣地亚哥,圣多明各",玛瑙,烟草,3.25,825.0,14700.0,非洲西部,西非,加勒比,加勒比
4767.272727272727,安汶,"利马,兰巴耶克,通贝斯",肉豆蔻,印加玫瑰,5.5,13095.0,13125.0,东南亚,东南亚,南美洲,南美西岸
4767.272727272727,马辰,"利马,兰巴耶克,通贝斯",肉豆蔻,印加玫瑰,5.5,13095.0,13125.0,东南亚,东南亚,南美洲,南美西岸
4767.272727272727,帝利,"利马,兰巴耶克,通贝斯",肉豆蔻,印加玫瑰,5.5,13095.0,13125.0,东南亚,东南亚,南美洲,南美西岸
4765.714285714286,奥斯陆,亚历山大,呢绒,胡椒,2.9166666666666665,700.0,13200.0,欧洲北部,北欧,欧洲东部,北非
4763.076923076923,班加西,洛布里,陶器,红宝石,5.416666666666667,1875.0,23925.0,欧洲东部,北非,东南亚,中南半岛
4762.5,泗水,洛布里,丁香,红宝石,2.0,3000.0,6525.0,东南亚,东南亚,东南亚,中南半岛
4762.5,文莱,洛布里,丁香,红宝石,2.0,3000.0,6525.0,东南亚,东南亚,东南亚,中南半岛
4762.5,安汶,洛布里,丁香,红宝石,2.0,3000.0,6525.0,东南亚,东南亚,东南亚,中南半岛
4762.5,特尔纳特,洛布里,丁香,红宝石,2.0,3000.0,6525.0,东南亚,东南亚,东南亚,中南半岛
4762.5,特尔纳特,"锡兰,卡利卡特",丁香,红宝石,2.0,3000.0,6525.0,东南亚,东南亚,印度洋,印度
4762.5,泗水,"锡兰,卡利卡特",丁香,红宝石,2.0,3000.0,6525.0,东南亚,东南亚,印度洋,印度
4750.0,漳州,"浦项,汉阳",青瓷,人参,2.0,6800.0,2700.0,东亚,大明,东亚,朝鲜
4738.333333333333,亚丁,"雅典,萨洛尼卡,克里特",乳香,古代美术品,3.0,4715.0,9500.0,印度洋,阿拉伯,欧洲东部,巴尔干
4738.333333333333,索科特拉,"雅典,萨洛尼卡,克里特",乳香,古代美术品,3.0,4715.0,9500.0,印度洋,阿拉伯,欧洲东部,巴尔干
4725.0,格罗宁根,"堺,长崎",玻璃球,漆器,6.666666666666667,5775.0,25725.0,欧洲北部,荷兰,东亚,日本
4725.0,马六甲,"霍尔木兹,巴士拉",金制工艺品,青金石,2.0,1500.0,7950.0,东南亚,东南亚,印度洋,波斯
4721.25,长崎,贝鲁特,漆器,大马士革刀,6.666666666666667,13475.0,18000.0,东亚,日本,欧洲东部,土耳其
4721.25,堺,贝鲁特,漆器,大马士革刀,6.666666666666667,13475.0,18000.0,东亚,日本,欧洲东部,土耳其
4721.25,贝鲁特,"堺,长崎",大马士革刀,漆器,6.666666666666667,18000.0,13475.0,欧洲东部,土耳其,东亚,日本
4715.8536585365855,雅加达,汉堡,黄金,甲胄,6.833333333333333,14625.0,17600.0,东南亚,东南亚,欧洲北部,德国
4702.7027027027025,马萨瓦,"利马,兰巴耶克,通贝斯",咖啡,印加玫瑰,3.0833333333333335,3250.0,11250.0,印度洋,阿拉伯,南美洲,南美西岸
4697.142857142857,浦项,"波尔图,里斯本",人参,蓝花瓷片,5.25,4500.0,20160.0,东亚,朝鲜,欧洲西部,伊比利亚
4692.9729729729725,苏伊士,"釜山,汉阳",绿松石,白瓷,3.0833333333333335,1400.0,13070.0,印度洋,阿拉伯,东亚,朝鲜
4680.0,巴拿马,"斯德哥尔摩,但泽,维斯比",龙舌兰酒,琥珀,5.25,2520.0,22050.0,南美洲,南美西岸,欧洲北部,北欧
4680.0,危地马拉,"斯德哥尔摩,但泽,维斯比",龙舌兰酒,琥珀,5.25,2520.0,22050.0,南美洲,南美西岸,欧洲北部,北欧
4674.545454545455,特鲁希略,洛布里,香草,红宝石,5.5,1785.0,23925.0,加勒比,加勒比,东南亚,中南半岛
4673.333333333333,特鲁希略,杭州,香草,青花瓷,5.25,5285.0,19250.0,加勒比,加勒比,东亚,大明
4671.428571428572,萨洛尼卡,利马,大理石像,黄金,5.25,9900.0,14625.0,欧洲东部,巴尔干,南美洲,南美西岸
4671.428571428572,雅典,利马,大理石像,黄金,5.25,9900.0,14625.0,欧洲东部,巴尔干,南美洲,南美西岸
4671.428571428572,南特,"利马,兰巴耶克,通贝斯",白兰地,印加玫瑰,5.25,7650.0,16875.0,欧洲西部,法国,南美洲,南美西岸
4671.428571428572,利马,"雅典,萨洛尼卡",黄金,大理石像,5.25,14625.0,9900.0,南美洲,南美西岸,欧洲东部,巴尔干
4671.428571428572,波尔多,"利马,兰巴耶克,通贝斯",白兰地,印加玫瑰,5.25,7650.0,16875.0,欧洲西部,法国,南美洲,南美西岸
4666.666666666667,苏伊士,"里斯本,塞维利亚,巴塞罗那",绿松石,火器,3.0,1400.0,12600.0,印度洋,阿拉伯,欧洲西部,伊比利亚
4665.0,北大年,"霍尔木兹,巴士拉",剑麻,青金石,2.0,1380.0,7950.0,东南亚,东南亚,印度洋,波斯
4662.5,亚速尔,汉堡,珍珠,甲胄,2.0,1325.0,8000.0,欧洲西部,伊比利亚,欧洲北部,德国
4651.384615384615,休达,"马辰,帝利,安汶",沙漠玫瑰,肉豆蔻,5.416666666666667,7875.0,17320.0,欧洲西部,北非,东南亚,东南亚
4651.384615384615,突尼斯,"马辰,帝利,安汶",沙漠玫瑰,肉豆蔻,5.416666666666667,7875.0,17320.0,欧洲东部,北非,东南亚,东南亚
4651.384615384615,阿尔及尔,"马辰,帝利,安汶",沙漠玫瑰,肉豆蔻,5.416666666666667,7875.0,17320.0,欧洲东部,北非,东南亚,东南亚
4650.0,马拉加,"雅典,萨洛尼卡,克里特",雪莉酒,古代美术品,2.0,3600.0,5700.0,欧洲西部,伊比利亚,欧洲东部,巴尔干
